id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,classification_1,classification_2,classification_3
10.2307_977382,0.001366285,0.001108447,7.14E-04,0.002189914,9.28E-04,8.94E-04,5.28E-04,0.001293933,3.89E-04,8.71E-04,0.001690497,0.001186132,4.99E-04,0.026840738,0.013618586,2.96E-04,0.001113141,7.67E-04,0.013796161,0.052036326,0.17532343,6.53E-04,7.44E-04,9.10E-04,0.002465042,8.08E-04,0.001421554,5.50E-04,0.001888436,0.292463118,0.129697307,4.75E-04,4.02E-04,0.256634893,0.013436906,29,33,20
10.2307_977167,0.002730394,0.002215129,0.00142721,0.081176878,0.001854326,0.001785873,0.001055948,0.053786164,7.77E-04,0.078541799,0.003378302,0.027970555,9.98E-04,0.360840872,0.001615297,5.91E-04,0.002224509,0.00153358,0.001970166,0.001589039,0.119965955,0.001305932,0.001486542,0.001818714,0.004926156,0.001614464,0.028441024,0.001099287,0.003773864,0.174857471,0.028786391,9.50E-04,8.03E-04,8.57E-04,0.001252228,13,29,20
10.2307_3110029,0.002730394,0.002215129,0.00142721,0.00437634,0.001854326,0.001785873,0.001055948,0.028185985,7.77E-04,0.00174126,0.003378302,0.002370375,9.98E-04,0.002438359,0.001615297,5.91E-04,0.002224509,0.00153358,0.001970166,0.001589039,0.247966853,0.001305932,0.001486542,0.001818714,0.004926156,0.001614464,0.617245152,0.001099287,0.003773864,0.046856573,0.003186211,9.50E-04,8.03E-04,8.57E-04,0.001252228,26,20,29
10.2307_976868,0.064638189,0.00180033,0.001159955,0.003556838,0.00150709,0.001451455,8.58E-04,0.002101594,6.31E-04,0.001415197,0.106777492,0.001926506,8.11E-04,0.001981759,0.292601867,4.81E-04,0.001807954,0.001246406,0.001601238,0.00129148,0.201533263,0.021867747,0.001208176,0.001478147,0.004003698,0.022118504,0.002308875,8.93E-04,0.003067181,0.162920503,0.085815012,7.72E-04,6.53E-04,6.97E-04,0.001017739,14,20,29
10.2307_976386,9.78E-04,7.93E-04,5.11E-04,0.00156745,6.64E-04,6.40E-04,3.78E-04,9.26E-04,2.78E-04,6.24E-04,0.001209988,8.49E-04,3.57E-04,8.73E-04,5.79E-04,2.12E-04,7.97E-04,0.312297908,7.06E-04,5.69E-04,0.189672795,4.68E-04,5.32E-04,6.51E-04,0.010933452,0.41318673,0.00101749,3.94E-04,0.001351664,0.03512052,0.001141188,3.40E-04,2.88E-04,3.07E-04,0.018786659,25,17,20
10.2307_975521,0.545059529,0.0018785,0.022920082,0.003711274,0.001572527,0.001514477,8.95E-04,0.023902607,6.59E-04,0.001476644,0.02457467,0.002010153,8.46E-04,0.002067806,0.001369823,5.02E-04,0.023596217,0.001300524,0.001670763,0.001347556,0.058315403,0.022817235,0.022970397,0.001542327,0.047597062,0.001369116,0.002409126,9.32E-04,0.003200356,0.148284672,0.002702008,8.05E-04,6.81E-04,7.27E-04,0.022771692,0,29,20
10.2307_977149,0.002535654,0.00205714,0.001325418,0.051612807,0.00172207,0.001658499,0.167400737,0.002401378,7.21E-04,0.001617069,0.003137351,0.002201313,9.26E-04,0.002264448,0.00150009,5.49E-04,0.002065851,0.0014242,0.001829648,0.001475705,0.111409635,0.096309991,0.001380517,0.001688998,0.218543513,0.001499315,0.002638227,0.001020883,0.003504701,0.091063228,0.216927665,8.82E-04,7.46E-04,7.96E-04,0.001162915,24,30,6
10.2307_975571,0.062055875,0.021703547,0.001113614,0.003414742,0.221173427,0.001393469,8.24E-04,0.002017635,6.06E-04,0.001358659,0.002635999,0.001849541,7.78E-04,0.001902587,0.001260374,4.61E-04,0.001735726,0.001196611,0.021512408,0.001239885,0.353283077,0.001018984,0.001159909,0.001419094,0.143669733,0.001259723,0.002216635,0.040808026,0.002944646,0.096486362,0.002486116,7.41E-04,6.26E-04,6.69E-04,9.77E-04,20,4,24
10.2307_976908,0.001902444,0.001543426,9.94E-04,0.003049282,0.001292031,0.001244335,7.36E-04,0.0018017,5.41E-04,0.00121325,0.002353884,0.001651596,0.018532435,0.001698965,0.018962806,4.12E-04,0.055061929,0.001068545,0.001372743,0.001107188,0.047913496,9.10E-04,0.001035771,0.072616507,0.199642922,0.001124903,0.001979402,0.339675071,0.002629498,0.211021269,0.002220042,6.62E-04,5.59E-04,5.97E-04,8.73E-04,27,29,24
10.2307_977039,0.001902444,0.001543426,9.94E-04,0.003049282,0.090478642,0.001244335,7.36E-04,0.108825634,5.41E-04,0.00121325,0.145052463,0.001651596,6.95E-04,0.001698965,0.001125483,4.12E-04,0.001549961,0.001068545,0.001372743,0.001107188,0.422497266,9.10E-04,0.001035771,0.001267217,0.003432376,0.001124903,0.019816725,7.66E-04,0.002629498,0.175346624,0.002220042,6.62E-04,5.59E-04,5.97E-04,8.73E-04,20,29,10
10.2307_976165,0.002088731,0.001694557,0.001091805,0.062099713,0.001418546,0.00136618,8.08E-04,0.001978122,5.94E-04,0.118835742,0.002584376,0.00181332,7.63E-04,0.001865327,0.138323329,4.52E-04,0.001701733,0.001173177,0.060259007,0.001215603,0.170108864,9.99E-04,0.001137193,0.001391303,0.062520318,0.001235053,0.002173225,8.41E-04,0.042054875,0.31002021,0.002437428,7.27E-04,6.14E-04,6.56E-04,9.58E-04,29,20,14
10.2307_977141,0.00226626,0.065583975,0.001184602,0.003632416,0.001539114,0.001482297,8.76E-04,0.023394714,6.45E-04,0.001445268,0.066549423,0.001967441,8.28E-04,0.002023868,0.001340717,4.91E-04,0.00184637,0.574981408,0.001635262,0.001318922,0.035827826,0.00108394,0.001233848,0.001509555,0.00408877,0.001340025,0.023606399,9.12E-04,0.024380817,0.14513385,0.002644594,7.88E-04,6.66E-04,7.12E-04,0.001039365,17,29,10
10.2307_976541,0.001869104,0.001516378,9.77E-04,0.055570029,0.001269388,0.018747256,7.23E-04,0.001770126,5.32E-04,0.001191988,0.002312633,0.001622652,0.088306572,0.001669191,0.00110576,4.05E-04,0.001522799,0.176297101,0.036398143,0.001087785,0.047073825,0.01841871,0.36903691,0.00124501,0.020896953,0.001105189,0.001944714,7.53E-04,0.002583417,0.102174809,0.037230593,6.50E-04,5.50E-04,5.87E-04,8.57E-04,22,17,29
10.2307_975906,0.001972824,0.001600524,0.001031219,0.188134124,0.001339829,0.001290368,7.63E-04,0.020365556,5.61E-04,0.001258134,0.002440965,0.057204306,7.21E-04,0.001761817,0.130647545,4.27E-04,0.001607301,0.001108076,0.001423527,0.001148148,0.086680435,9.44E-04,0.001074089,0.001314097,0.077548169,0.149144146,0.002052629,7.94E-04,0.002726775,0.218827875,0.039296578,6.86E-04,5.80E-04,6.19E-04,9.05E-04,29,3,25
10.2307_976984,0.001366285,0.065159913,7.14E-04,0.002189914,9.28E-04,0.180237752,5.28E-04,0.001293933,3.89E-04,8.71E-04,0.027311084,0.001186132,4.99E-04,0.001220151,8.08E-04,2.96E-04,0.001113141,7.67E-04,9.86E-04,0.013605446,0.111271965,0.026274073,0.333811485,9.10E-04,0.015275335,8.08E-04,0.001421554,5.50E-04,0.001888436,0.189980773,0.014404669,4.75E-04,4.02E-04,4.29E-04,6.27E-04,22,29,5
10.2307_977297,0.030951901,0.001271305,8.19E-04,0.031896541,0.001064234,0.001024947,6.06E-04,0.045561356,4.46E-04,9.99E-04,0.001938873,0.001360404,5.73E-04,0.001399421,9.27E-04,3.39E-04,0.001276689,8.80E-04,0.001130716,9.12E-04,0.112928091,0.132981437,8.53E-04,0.03042867,0.002827216,9.27E-04,0.001630415,0.162247714,0.002165894,0.408895266,0.016521066,5.45E-04,4.61E-04,4.92E-04,7.19E-04,29,27,21
10.2307_975663,0.003131189,0.002540288,0.001636711,0.005018743,0.148916694,0.002048022,0.00121095,0.002965376,8.91E-04,0.00199686,0.003874203,0.002718323,0.00114407,0.325734663,0.001852407,6.78E-04,0.002551045,0.001758694,0.002259367,0.031180329,0.049501676,0.00149763,0.001704751,0.002085683,0.09372337,0.001851451,0.003257852,0.001260652,0.00432783,0.288598932,0.003653916,0.001089223,9.21E-04,9.83E-04,0.001436043,13,29,4
10.2307_976619,0.001349004,0.001094428,7.05E-04,0.419554966,9.16E-04,8.82E-04,5.22E-04,0.001277567,3.84E-04,8.60E-04,0.001669115,0.02646766,4.93E-04,0.001204719,0.038742864,2.92E-04,0.001099062,7.58E-04,9.73E-04,0.013433361,0.211050689,6.45E-04,7.34E-04,0.064139897,0.015082128,7.98E-04,0.001403574,5.43E-04,0.001864551,0.187577846,0.001574209,4.69E-04,3.97E-04,4.24E-04,6.19E-04,3,20,29
10.2307_975599,0.002957534,0.002399405,0.001545939,0.004740405,0.002008587,0.057394132,0.112063178,0.002800917,8.41E-04,0.001886115,0.003659341,0.002567566,0.00108062,0.002641205,0.02947952,6.41E-04,0.002409565,0.001661157,0.002134063,0.001721231,0.213135408,0.001414572,0.084799746,0.001970012,0.282634428,0.00174877,0.030807019,0.001190736,0.00408781,0.13394409,0.003451271,0.001028815,8.70E-04,9.29E-04,0.0013564,24,20,29
10.2307_977042,0.002010003,0.020476485,0.001050654,0.003221681,0.001365079,0.001314686,7.77E-04,0.171515746,5.72E-04,0.001281844,0.002486967,0.001744973,7.34E-04,0.00179502,0.114263904,4.35E-04,0.001637592,0.001128958,0.001450355,0.001169785,0.163697189,9.61E-04,0.001094331,0.001338862,0.022472232,0.001188502,0.077474505,8.09E-04,0.021623962,0.109877073,0.002345557,6.99E-04,5.91E-04,6.31E-04,0.264763012,34,7,20
10.2307_977185,0.001718521,0.001394212,8.98E-04,0.002754487,0.001167121,0.001124036,6.65E-04,0.001627517,4.89E-04,0.001095957,0.08269062,0.017604785,6.28E-04,0.291566205,0.001016675,3.72E-04,0.243093025,9.65E-04,0.001240031,0.001000148,0.075507077,8.22E-04,9.36E-04,0.001144706,0.003100544,0.00101615,0.001788039,6.92E-04,0.09905245,0.158394609,0.002005415,5.98E-04,5.05E-04,5.40E-04,7.88E-04,13,16,29
10.2307_3110151,0.00128404,0.025120057,6.71E-04,0.00205809,8.72E-04,8.40E-04,4.97E-04,0.037333544,3.65E-04,8.19E-04,0.001588736,0.217819736,4.69E-04,0.001146703,0.012798803,2.78E-04,0.001046135,7.21E-04,9.27E-04,7.47E-04,0.381474694,6.14E-04,6.99E-04,8.55E-04,0.038434157,7.59E-04,0.01337515,0.024595303,0.00177476,0.226701389,0.001498401,4.47E-04,3.78E-04,4.03E-04,5.89E-04,20,29,11
10.2307_976066,0.001936995,0.09237781,0.001012491,0.003104661,0.001315496,0.001266933,7.49E-04,0.038156963,5.51E-04,0.001235284,0.002396634,0.056165403,7.08E-04,0.00172982,0.110113549,4.20E-04,0.001578111,0.001087951,0.001397674,0.001127296,0.212235104,9.26E-04,0.001054582,0.001290232,0.130623608,0.001145332,0.038337892,7.80E-04,0.002677253,0.269337495,0.020421632,6.74E-04,5.70E-04,6.08E-04,8.88E-04,29,20,24
10.2307_975659,0.030503726,0.015732593,8.07E-04,0.132792557,0.232723951,0.001010106,5.97E-04,0.001462555,4.39E-04,9.85E-04,0.001910798,0.030300097,5.64E-04,0.001379158,0.029873018,3.35E-04,0.001258203,0.102225275,0.001114344,8.99E-04,0.22713049,7.39E-04,8.41E-04,0.001028681,0.060705061,9.13E-04,0.001606807,0.015101462,0.002134532,0.098900983,0.00180215,5.37E-04,4.54E-04,4.85E-04,7.08E-04,4,20,3
10.2307_975767,0.002957534,0.002399405,0.001545939,0.004740405,0.002008587,0.001934439,0.028873638,0.14145015,8.41E-04,0.057345808,0.003659341,0.002567566,0.00108062,0.002641205,0.001749673,6.41E-04,0.030139412,0.001661157,0.279432529,0.001721231,0.213135408,0.001414572,0.001610206,0.001970012,0.005335961,0.00174877,0.003077173,0.001190736,0.031817657,0.161673937,0.003451271,0.001028815,8.70E-04,9.29E-04,0.0013564,18,20,29
10.2307_975660,0.001459787,0.001184304,7.63E-04,0.00233978,9.91E-04,0.014641768,5.65E-04,0.015069447,4.15E-04,9.31E-04,0.001806186,0.001267305,5.33E-04,0.001303652,8.64E-04,3.16E-04,0.001189319,0.014506881,0.014740299,0.384084539,0.077825951,6.98E-04,7.95E-04,9.72E-04,0.002633736,8.63E-04,0.001518838,0.01427469,0.002017671,0.394599557,0.001703486,5.08E-04,4.29E-04,4.58E-04,0.041730385,29,19,20
10.2307_976459,0.002219108,0.00180033,0.001159955,0.045169559,0.00150709,0.001451455,8.58E-04,0.002101594,6.31E-04,0.084640639,0.085971132,0.001926506,8.11E-04,0.001981759,0.042925542,4.81E-04,0.001807954,0.001246406,0.001601238,0.00129148,0.180726903,0.001061387,0.022014536,0.001478147,0.004003698,0.001312144,0.356017003,8.93E-04,0.003067181,0.142114143,0.00258957,7.72E-04,6.53E-04,6.97E-04,0.001017739,26,20,29
10.2307_976785,0.001936995,0.001571456,0.001012491,0.003104661,0.001315496,0.001266933,7.49E-04,0.110802046,5.51E-04,0.001235284,0.002396634,0.001681591,7.08E-04,0.00172982,0.001145924,4.20E-04,0.001578111,0.001087951,0.001397674,0.001127296,0.085106208,0.073571537,0.128183478,0.291870565,0.16694615,0.001145332,0.002015351,7.80E-04,0.002677253,0.105886058,0.002260361,6.74E-04,5.70E-04,6.08E-04,8.88E-04,23,24,22
10.2307_977289,0.003225895,0.002617122,0.001686215,0.00517054,0.002190842,0.002109966,0.001247577,0.003055067,0.121901774,0.002057257,0.003991382,0.002800542,0.001178673,0.002880863,0.001908435,6.99E-04,0.002628204,0.001811887,0.002327703,0.001877412,0.050998903,0.001542927,0.092494305,0.002148767,0.005820136,0.00190745,0.336062359,0.001298781,0.00445873,0.146097908,0.185240415,0.001122167,9.49E-04,0.001012969,0.001479477,26,30,29
10.2307_977169,0.00128404,0.085315892,6.71E-04,0.00205809,8.72E-04,8.40E-04,4.97E-04,0.001216044,3.65E-04,8.19E-04,0.001588736,0.013153899,4.69E-04,0.001146703,7.60E-04,2.78E-04,0.001046135,0.012760374,0.121318192,0.10909979,0.249043858,6.14E-04,6.99E-04,0.049011966,0.002316656,7.59E-04,0.001335983,5.17E-04,0.00177476,0.130388055,0.001498401,0.144916672,0.060573418,4.03E-04,5.89E-04,20,31,29
10.2307_975593,0.002802129,0.002273327,0.001464707,0.188400687,0.001903045,0.001832793,0.00108369,0.002653741,7.97E-04,0.001787008,0.003467059,0.002432652,0.001023838,0.002502422,0.001657736,6.07E-04,0.081101254,0.132937706,0.002021927,0.001630788,0.14939056,0.001340243,0.001525597,0.001866497,0.162692183,0.00165688,0.081733782,0.001128169,0.056418548,0.100633159,0.003269922,9.75E-04,8.24E-04,8.80E-04,0.001285127,3,24,20
10.2307_976615,0.001480044,0.001200738,7.74E-04,0.002372249,0.001005161,9.68E-04,5.72E-04,0.001401668,4.21E-04,0.306235579,0.154477104,0.001284892,5.41E-04,0.001321743,0.098013862,3.21E-04,0.001205823,8.31E-04,0.014944849,8.61E-04,0.162167309,7.08E-04,8.06E-04,9.86E-04,0.044300972,8.75E-04,0.001539915,5.96E-04,0.00204567,0.136414355,0.043357813,5.15E-04,4.35E-04,4.65E-04,0.014555681,9,20,10
10.2307_3135017,0.019059814,0.001490261,9.60E-04,0.002944248,0.001247526,0.052870177,7.10E-04,0.001739639,5.23E-04,0.001171459,0.002272803,0.001594705,6.71E-04,0.001640442,0.001086715,3.98E-04,0.001496572,0.001031738,0.001325458,0.00106905,0.132377585,0.05254729,0.104337502,0.121783877,0.003314145,0.276652578,0.00191122,7.40E-04,0.002538923,0.117637964,0.088258078,6.39E-04,5.40E-04,5.77E-04,8.42E-04,25,20,23
10.2307_3110342,0.00242056,0.024658942,0.001265257,0.026574907,0.001643905,0.046973573,9.36E-04,0.002292379,6.89E-04,0.160409905,0.002994946,0.002101395,8.84E-04,0.002161664,0.001432,5.24E-04,0.001972081,0.001359555,0.001746599,0.001408722,0.106352713,0.00115774,0.001317855,0.001612334,0.231318922,0.001431261,0.002518477,0.046364898,0.003345622,0.291186424,0.025519829,8.42E-04,7.12E-04,7.60E-04,0.00111013,29,24,9
10.2307_975887,0.00266224,0.077043344,0.001391586,0.004267101,0.00180804,0.001741296,0.00102959,0.00252126,7.57E-04,0.001697796,0.003293975,0.002311208,9.73E-04,0.301911524,0.001574978,5.77E-04,0.07705249,0.0014953,0.026882157,0.026510544,0.092010296,0.001273335,0.001449436,0.001773317,0.004803194,0.276147025,0.002769933,0.001071848,0.028640833,0.045686979,0.00310668,9.26E-04,7.83E-04,8.36E-04,0.001220971,13,25,20
10.2307_3109937,0.002010003,0.001630687,0.001050654,0.040913277,0.020210877,0.039006282,7.77E-04,0.001903563,5.72E-04,0.03897344,0.021332765,0.001744973,7.34E-04,0.00179502,0.001189115,4.35E-04,0.190095573,0.001128958,0.001450355,0.001169785,0.182542987,9.61E-04,0.001094331,0.001338862,0.003626434,0.11426329,0.002091312,8.09E-04,0.002778163,0.317180852,0.002345557,6.99E-04,5.91E-04,6.31E-04,9.22E-04,29,16,20
10.2307_976407,0.001805812,0.001465029,9.44E-04,0.002894398,0.001226403,0.068906312,6.98E-04,0.001710185,5.14E-04,0.051945511,0.002234321,0.001567705,6.60E-04,0.018543963,0.001068316,3.91E-04,0.001471233,0.00101427,0.001303017,0.00105095,0.163998852,8.64E-04,9.83E-04,0.00120285,0.037120623,0.001067764,0.001878861,0.017658336,0.121015004,0.284959155,0.002107277,6.28E-04,5.31E-04,0.203742592,8.28E-04,29,33,20
10.2307_975579,0.001420891,0.294242911,7.43E-04,0.095533399,0.120865508,9.29E-04,5.50E-04,0.001345648,4.04E-04,9.06E-04,0.001758061,0.001233538,5.19E-04,0.001268917,8.41E-04,0.013630052,0.00115763,7.98E-04,0.00102527,8.27E-04,0.169008274,6.80E-04,7.74E-04,9.46E-04,0.002563562,8.40E-04,0.001478369,5.72E-04,0.015286191,0.264185105,0.001658098,4.94E-04,4.18E-04,4.46E-04,6.52E-04,1,29,20
10.2307_975600,0.001211135,9.83E-04,0.080122322,0.001941236,0.068956173,7.92E-04,0.023179606,0.001146999,3.45E-04,7.72E-04,0.069632171,0.00105144,4.43E-04,0.001081596,7.17E-04,0.011617945,9.87E-04,0.068813898,8.74E-04,7.05E-04,0.166769998,0.363958692,6.59E-04,8.07E-04,0.002185121,7.16E-04,0.001260128,4.88E-04,0.001673993,0.122984877,0.001413324,4.21E-04,3.56E-04,3.80E-04,5.55E-04,21,20,29
10.2307_977250,0.001098834,8.91E-04,5.74E-04,0.012063906,7.46E-04,7.19E-04,4.25E-04,0.001040645,3.13E-04,0.062516777,0.114688942,9.54E-04,4.01E-04,9.81E-04,0.165492775,2.38E-04,8.95E-04,6.17E-04,7.93E-04,6.40E-04,0.377965134,5.26E-04,0.010900921,7.32E-04,0.001982508,6.50E-04,0.073261968,4.42E-04,0.125150803,0.039462541,0.001282275,3.82E-04,3.23E-04,3.45E-04,5.04E-04,20,14,28
10.2307_977180,0.045644338,0.001271305,8.19E-04,0.002511666,0.001064234,0.001024947,6.06E-04,0.074946231,4.46E-04,9.99E-04,0.119478372,0.016052842,5.73E-04,0.118938921,9.27E-04,3.39E-04,0.3979725,8.80E-04,0.001130716,9.12E-04,0.010081029,7.49E-04,8.53E-04,0.001043795,0.002827216,9.27E-04,0.001630415,6.31E-04,0.016858331,0.173816267,0.001828628,5.45E-04,4.61E-04,4.92E-04,7.19E-04,16,29,10
10.2307_975786,0.002476771,0.002009368,0.001294639,0.003969826,0.00168208,0.001619985,9.58E-04,0.002345613,7.05E-04,0.001579517,0.003064495,0.211150072,9.05E-04,0.002211863,0.001465254,5.36E-04,0.002017877,0.001391127,0.001787159,0.024663644,0.06237804,0.001184626,0.001348458,0.001649776,0.074135197,0.001464498,0.002576961,9.97E-04,0.282089818,0.205059582,0.002890248,0.09375041,7.28E-04,7.78E-04,0.00113591,28,11,29
10.2307_976249,0.001718521,0.001394212,0.017011153,0.002754487,0.001167121,0.001124036,6.65E-04,0.001627517,4.89E-04,0.017208817,0.002126317,0.001491924,6.28E-04,0.001534714,0.001016675,3.72E-04,0.001400116,0.758269691,0.001240031,0.001000148,0.059394216,8.22E-04,9.36E-04,0.001144706,0.067551986,0.00101615,0.001788039,6.92E-04,0.002375286,0.029491724,0.002005415,5.98E-04,0.016618207,5.40E-04,7.88E-04,17,24,20
10.2307_976843,0.101254432,0.001080758,0.287972882,0.002135209,9.05E-04,8.71E-04,5.15E-04,0.00126161,3.79E-04,8.50E-04,0.001648268,0.201001058,4.87E-04,0.001189671,0.013278386,2.89E-04,0.001085334,7.48E-04,0.063412664,7.75E-04,0.021060335,6.37E-04,7.25E-04,0.050848486,0.052364602,7.88E-04,0.001386043,5.36E-04,0.001841262,0.185234945,0.001554547,4.63E-04,3.92E-04,4.18E-04,6.11E-04,2,11,29
10.2307_976636,0.002010003,0.001630687,0.001050654,0.022067479,0.001365079,0.001314686,7.77E-04,0.001903563,5.72E-04,0.001281844,0.077870159,0.001744973,0.264575586,0.00179502,0.001189115,4.35E-04,0.001637592,0.001128958,0.001450355,0.001169785,0.069468199,9.61E-04,0.076477523,0.001338862,0.003626434,0.001188502,0.22824089,8.09E-04,0.002778163,0.222951861,0.002345557,6.99E-04,5.91E-04,6.31E-04,9.22E-04,12,26,29
10.2307_977298,0.001775746,0.001440637,9.28E-04,0.002846208,0.001205984,0.001161465,6.87E-04,0.018331111,5.05E-04,0.001132451,0.002197121,0.001541604,6.49E-04,0.001585818,0.001050529,3.85E-04,0.001446738,9.97E-04,0.017930722,0.05098165,0.194567168,0.35048672,9.67E-04,0.017832223,0.036502587,0.001049987,0.001847579,7.15E-04,0.00245438,0.246915958,0.035370992,6.18E-04,5.22E-04,5.58E-04,8.14E-04,21,29,20
10.2307_975359,0.028330573,0.002215129,0.00142721,0.00437634,0.001854326,0.104186591,0.001055948,0.104986523,7.77E-04,0.00174126,0.003378302,0.002370375,9.98E-04,0.002438359,0.001615297,5.91E-04,0.002224509,0.00153358,0.001970166,0.001589039,0.043165417,0.001305932,0.052686901,0.001818714,0.081726695,0.001614464,0.002840844,0.001099287,0.003773864,0.302858369,0.003186211,9.50E-04,0.052003256,8.57E-04,0.180453484,29,34,7
10.2307_975763,0.001972824,0.001600524,0.204500458,0.021659292,0.001339829,0.001290368,7.63E-04,0.112851574,5.61E-04,0.001258134,0.002440965,0.001712696,7.21E-04,0.001761817,0.00116712,4.27E-04,0.001607301,0.001108076,0.001423527,0.001148148,0.068183231,0.019440794,0.11205731,0.001314097,0.151536983,0.001166518,0.002052629,7.94E-04,0.002726775,0.218827875,0.002302171,6.86E-04,5.80E-04,6.19E-04,0.056396398,29,2,24
10.2307_977203,0.037577089,0.001543426,9.94E-04,0.199259829,0.019129353,0.001244335,0.286132906,0.0018017,5.41E-04,0.00121325,0.002353884,0.10867553,6.95E-04,0.037373609,0.001125483,4.12E-04,0.001549961,0.054580512,0.001372743,0.001107188,0.101425463,9.10E-04,0.001035771,0.001267217,0.003432376,0.001124903,0.001979402,7.66E-04,0.002629498,0.121834657,0.002220042,6.62E-04,5.59E-04,5.97E-04,8.73E-04,6,3,29
10.2307_3110242,0.002877735,0.002334665,0.001504227,0.004612501,0.001954392,0.001882245,0.00111293,0.002725344,8.19E-04,0.001835225,0.003560606,0.110424887,0.001051463,0.002569941,0.001702464,6.23E-04,0.002344551,0.001616337,0.002076482,0.001674789,0.018513115,0.001376405,0.00156676,0.001916858,0.005191988,0.001701585,0.515645489,0.001158608,0.003977514,0.184293357,0.111284748,0.001001056,8.46E-04,9.04E-04,0.001319802,26,29,30
10.2307_977077,0.002877735,0.002334665,0.001504227,0.004612501,0.028936041,0.001882245,0.00111293,0.002725344,8.19E-04,0.028816874,0.003560606,0.218351486,0.001051463,0.002569941,0.001702464,6.23E-04,0.002344551,0.001616337,0.002076482,0.001674789,0.099458064,0.001376405,0.163456658,0.001916858,0.005191988,0.001701585,0.002994145,0.028140258,0.003977514,0.373164905,0.00335815,0.001001056,8.46E-04,9.04E-04,0.001319802,29,11,22
10.2307_3110245,0.001746665,0.001417044,9.13E-04,0.166566963,0.001186234,0.263170231,6.76E-04,0.00165417,4.97E-04,0.001113905,0.002161139,0.001516357,6.38E-04,0.001559847,0.213930902,3.78E-04,0.001423045,9.81E-04,0.050390548,0.001016527,0.027613426,8.35E-04,9.51E-04,0.001163453,0.019528057,0.001032791,0.018194058,7.03E-04,0.002414185,0.210118806,0.002038257,6.08E-04,5.14E-04,5.48E-04,8.01E-04,5,14,29
